日期,合约编码,交易代码,报价时间,到期日,期权类型,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,标的代码,标的收盘价,距离到期日天数,距离到期日时间（折算成年）,无风险利率,经插值的隐含波动率,原始隐含波动率,Delta,Gamma,Vega,Theta,Rho,理论价格,模型误差,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,期货代码,期货价格,连续标志
20201023,10002643,510050C2012M03500,2020-10-23,20201223,C,3.5,0.0888,0.0989,0.0835,0.0864,15629,36094,14256296,10000,510050,3.408,61,0.167123,0.0326,0.2125,0.2125,0.4206,1.3204,0.0054,-0.0011,0.0023,0.0864,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2012,3333.8,L3
20201026,10002643,510050C2012M03500,2020-10-26,20201223,C,3.5,0.0816,0.0816,0.0615,0.0644,14939,40001,10096589,10000,510050,3.354,58,0.158904,0.073,0.2016,0.2016,0.3648,1.3944,0.005,-0.0011,0.0018,0.0644,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2012,3277.2,L3
20201027,10002643,510050C2012M03500,2020-10-27,20201223,C,3.5,0.0621,0.0631,0.0555,0.0582,9634,41525,5692683,10000,510050,3.346,57,0.156164,0.0331,0.2109,0.2109,0.3313,1.3007,0.0048,-0.001,0.0016,0.0582,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2012,3274.4,L3
20201028,10002643,510050C2012M03500,2020-10-28,20201223,C,3.5,0.0599,0.067,0.0567,0.063,9597,40833,5896705,10000,510050,3.364,56,0.153425,0.0292,0.2115,0.2115,0.3509,1.3301,0.0049,-0.001,0.0017,0.063,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2012,3294.4,L3
20201029,10002643,510050C2012M03500,2020-10-29,20201223,C,3.5,0.0575,0.0755,0.053,0.0696,11298,40835,7194223,10000,510050,3.383,55,0.150685,0.029,0.2131,0.2131,0.3757,1.3558,0.005,-0.0011,0.0018,0.0696,0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2012,3316.0,L2
20201030,10002643,510050C2012M03500,2020-10-30,20201223,C,3.5,0.0676,0.0688,0.0521,0.0522,18725,43087,11286426,10000,510050,3.329,54,0.147945,0.0299,0.217,0.217,0.3067,1.2634,0.0045,-0.001,0.0014,0.0522,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2012,3262.6,L2
20201009,10002644,510050P2012M03500,2020-10-09,20201223,P,3.5,0.3002,0.3002,0.2562,0.2649,1211,14150,3177904,10000,510050,3.337,75,0.205479,0.0279,0.2998,0.2998,-0.5952,0.8545,0.0059,-0.001,-0.0046,0.2649,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2012,3241.6,L3
20201012,10002644,510050P2012M03500,2020-10-12,20201223,P,3.5,0.2563,0.2563,0.1981,0.1992,3029,14242,6347330,10000,510050,3.442,72,0.19726,0.0278,0.2923,0.2923,-0.5086,0.8927,0.0061,-0.0011,-0.0038,0.1992,0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2012,3357.0,L3
20201013,10002644,510050P2012M03500,2020-10-13,20201223,P,3.5,0.1992,0.2089,0.1933,0.1957,3709,14515,7477163,10000,510050,3.437,71,0.194521,0.0345,0.2882,0.2882,-0.5106,0.9128,0.006,-0.001,-0.0038,0.1957,0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2012,3353.0,L3
20201014,10002644,510050P2012M03500,2020-10-14,20201223,P,3.5,0.1969,0.2077,0.1969,0.2,2652,14442,5363037,10000,510050,3.424,70,0.191781,0.032,0.2843,0.2843,-0.5258,0.9338,0.006,-0.001,-0.0038,0.2,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2012,3341.2,L3
20201015,10002644,510050P2012M03500,2020-10-15,20201223,P,3.5,0.1946,0.2044,0.1851,0.1941,5125,14823,9911537,10000,510050,3.425,69,0.189041,0.0291,0.2752,0.2752,-0.53,0.9708,0.0059,-0.001,-0.0038,0.1941,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2012,3346.0,L3
20201016,10002644,510050P2012M03500,2020-10-16,20201223,P,3.5,0.1903,0.2057,0.1765,0.1903,5796,14490,10886720,10000,510050,3.432,68,0.186301,0.0279,0.276,0.276,-0.5245,0.9741,0.0059,-0.001,-0.0037,0.1903,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2012,3353.2,L3
20201019,10002644,510050P2012M03500,2020-10-19,20201223,P,3.5,0.1739,0.2023,0.1582,0.1973,6729,14869,12358144,10000,510050,3.409,65,0.178082,0.0285,0.2725,0.2725,-0.5507,1.0096,0.0057,-0.001,-0.0037,0.1973,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2012,3326.0,L3
20201020,10002644,510050P2012M03500,2020-10-20,20201223,P,3.5,0.1978,0.2036,0.1867,0.1897,5136,15933,9911695,10000,510050,3.412,64,0.175342,0.0287,0.2639,0.2639,-0.5515,1.0491,0.0057,-0.001,-0.0036,0.1897,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2012,3331.8,L3
20201021,10002644,510050P2012M03500,2020-10-21,20201223,P,3.5,0.185,0.197,0.1778,0.1789,7391,15716,14005309,10000,510050,3.433,63,0.172603,0.0285,0.2665,0.2665,-0.5298,1.0465,0.0057,-0.001,-0.0034,0.1789,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2012,3351.0,L3
20201022,10002644,510050P2012M03500,2020-10-22,20201223,P,3.5,0.1843,0.2141,0.1782,0.1865,5844,15195,11374832,10000,510050,3.42,62,0.169863,0.0283,0.2694,0.2694,-0.5436,1.0443,0.0056,-0.0011,-0.0035,0.1865,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2012,3342.6,L3
20201023,10002644,510050P2012M03500,2020-10-23,20201223,P,3.5,0.1873,0.199,0.1679,0.1854,8500,15819,15577317,10000,510050,3.408,61,0.167123,0.0326,0.2601,0.2601,-0.5581,1.0894,0.0055,-0.001,-0.0035,0.1854,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2012,3333.8,L3
20201026,10002644,510050P2012M03500,2020-10-26,20201223,P,3.5,0.1898,0.2324,0.1892,0.2122,5363,16503,11617712,10000,510050,3.354,58,0.158904,0.073,0.2838,0.2838,-0.5861,1.0269,0.0052,-0.0008,-0.0035,0.2122,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2012,3277.2,L3
20201027,10002644,510050P2012M03500,2020-10-27,20201223,P,3.5,0.2334,0.2334,0.214,0.2207,4489,18374,9821178,10000,510050,3.346,57,0.156164,0.0331,0.2649,0.2649,-0.6286,1.0791,0.005,-0.001,-0.0036,0.2207,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2012,3274.4,L3
20201028,10002644,510050P2012M03500,2020-10-28,20201223,P,3.5,0.217,0.2222,0.1941,0.2005,3095,18419,6519589,10000,510050,3.364,56,0.153425,0.0292,0.2462,0.2462,-0.6242,1.1699,0.005,-0.0009,-0.0035,0.2005,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2012,3294.4,L3
20201029,10002644,510050P2012M03500,2020-10-29,20201223,P,3.5,0.2145,0.2274,0.175,0.1854,5362,17579,10790707,10000,510050,3.383,55,0.150685,0.029,0.2411,0.2411,-0.6064,1.215,0.0051,-0.0009,-0.0034,0.1854,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2012,3316.0,L2
20201030,10002644,510050P2012M03500,2020-10-30,20201223,P,3.5,0.1886,0.2299,0.184,0.2216,9140,20552,18922249,10000,510050,3.329,54,0.147945,0.0299,0.2473,0.2473,-0.6674,1.1474,0.0047,-0.0009,-0.0036,0.2216,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2012,3262.6,L2
20201009,10002659,510050C2012M03600,2020-10-09,20201223,C,3.6,0.0622,0.0696,0.0488,0.0488,6287,29769,3523183,10000,510050,3.337,75,0.205479,0.0279,0.2197,0.2197,0.2564,0.969,0.0049,-0.0008,0.0017,0.0488,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2012,3241.6,L3
20201012,10002659,510050C2012M03600,2020-10-12,20201223,C,3.6,0.0529,0.0872,0.0529,0.0827,11075,30930,8025525,10000,510050,3.442,72,0.19726,0.0278,0.2271,0.2271,0.3669,1.0846,0.0058,-0.001,0.0023,0.0827,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2012,3357.0,L3
20201013,10002659,510050C2012M03600,2020-10-13,20201223,C,3.6,0.079,0.0823,0.0716,0.0778,6698,31878,5169940,10000,510050,3.437,71,0.194521,0.0345,0.2208,0.2208,0.3601,1.118,0.0057,-0.001,0.0023,0.0778,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2012,3353.0,L3
20201014,10002659,510050C2012M03600,2020-10-14,20201223,C,3.6,0.074,0.0758,0.0681,0.0699,3481,32973,2474755,10000,510050,3.424,70,0.191781,0.032,0.2175,0.2175,0.3393,1.1229,0.0055,-0.0009,0.0021,0.0699,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2012,3341.2,L3
20201015,10002659,510050C2012M03600,2020-10-15,20201223,C,3.6,0.0699,0.0799,0.0696,0.0733,4573,33240,3450050,10000,510050,3.425,69,0.189041,0.0291,0.2259,0.2259,0.3438,1.0937,0.0055,-0.001,0.0021,0.0733,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2012,3346.0,L3
20201016,10002659,510050C2012M03600,2020-10-16,20201223,C,3.6,0.0726,0.0836,0.0685,0.074,5339,32776,4125860,10000,510050,3.432,68,0.186301,0.0279,0.225,0.225,0.3483,1.1091,0.0055,-0.001,0.0021,0.074,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2012,3353.2,L3
20201019,10002659,510050C2012M03600,2020-10-19,20201223,C,3.6,0.0789,0.0928,0.0575,0.0609,10378,35217,7651673,10000,510050,3.409,65,0.178082,0.0285,0.2199,0.2199,0.3134,1.1203,0.0051,-0.0009,0.0018,0.0609,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2012,3326.0,L3
20201020,10002659,510050C2012M03600,2020-10-20,20201223,C,3.6,0.0609,0.061,0.0546,0.0588,4520,35935,2596993,10000,510050,3.412,64,0.175342,0.0287,0.2157,0.2157,0.3111,1.1465,0.005,-0.0009,0.0018,0.0588,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2012,3331.8,L3
20201021,10002659,510050C2012M03600,2020-10-21,20201223,C,3.6,0.0596,0.0622,0.0544,0.062,4524,36223,2608515,10000,510050,3.433,63,0.172603,0.0285,0.2107,0.2107,0.329,1.2034,0.0052,-0.0009,0.0018,0.062,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2012,3351.0,L3
20201022,10002659,510050C2012M03600,2020-10-22,20201223,C,3.6,0.0594,0.061,0.0496,0.0558,8067,37127,4382796,10000,510050,3.42,62,0.169863,0.0283,0.2086,0.2086,0.3093,1.1988,0.005,-0.0009,0.0017,0.0558,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2012,3342.6,L3
20201023,10002659,510050C2012M03600,2020-10-23,20201223,C,3.6,0.0559,0.0666,0.0559,0.0588,11550,38340,7130548,10000,510050,3.408,61,0.167123,0.0326,0.2226,0.2226,0.3097,1.1368,0.0049,-0.001,0.0017,0.0588,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2012,3333.8,L3
20201026,10002659,510050C2012M03600,2020-10-26,20201223,C,3.6,0.0541,0.0541,0.0401,0.0419,12457,40221,5527793,10000,510050,3.354,58,0.158904,0.073,0.2125,0.2125,0.2559,1.1321,0.0043,-0.001,0.0013,0.0419,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2012,3277.2,L3
20201027,10002659,510050C2012M03600,2020-10-27,20201223,C,3.6,0.0398,0.0409,0.0351,0.0371,9354,40623,3528245,10000,510050,3.346,57,0.156164,0.0331,0.2195,0.2195,0.2294,1.0448,0.004,-0.0008,0.0011,0.0371,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2012,3274.4,L3
20201028,10002659,510050C2012M03600,2020-10-28,20201223,C,3.6,0.0371,0.0428,0.0363,0.0398,7842,39949,3094514,10000,510050,3.364,56,0.153425,0.0292,0.2189,0.2189,0.2433,1.0859,0.0041,-0.0009,0.0012,0.0398,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2012,3294.4,L3
20201029,10002659,510050C2012M03600,2020-10-29,20201223,C,3.6,0.0367,0.0483,0.0339,0.044,11916,36661,4936693,10000,510050,3.383,55,0.150685,0.029,0.2196,0.2196,0.2626,1.1304,0.0043,-0.0009,0.0013,0.044,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2012,3316.0,L2
20201030,10002659,510050C2012M03600,2020-10-30,20201223,C,3.6,0.0425,0.0436,0.0314,0.0314,14564,40449,5506648,10000,510050,3.329,54,0.147945,0.0299,0.2215,0.2215,0.205,1.0016,0.0036,-0.0008,0.001,0.0314,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2012,3262.6,L2
20201009,10002660,510050P2012M03600,2020-10-09,20201223,P,3.6,0.375,0.375,0.3327,0.346,408,11202,1404188,10000,510050,3.337,75,0.205479,0.0279,0.3235,0.3235,-0.6572,0.7511,0.0056,-0.001,-0.0052,0.346,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2012,3241.6,L3
20201012,10002660,510050P2012M03600,2020-10-12,20201223,P,3.6,0.3136,0.3149,0.2663,0.2672,787,11201,2191989,10000,510050,3.442,72,0.19726,0.0278,0.3059,0.3059,-0.5879,0.8324,0.006,-0.0011,-0.0045,0.2672,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2012,3357.0,L3
20201013,10002660,510050P2012M03600,2020-10-13,20201223,P,3.6,0.2728,0.2786,0.2608,0.2638,754,11172,2032694,10000,510050,3.437,71,0.194521,0.0345,0.302,0.302,-0.5913,0.8486,0.0059,-0.001,-0.0045,0.2638,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2012,3353.0,L3
20201014,10002660,510050P2012M03600,2020-10-14,20201223,P,3.6,0.275,0.2775,0.2676,0.271,997,11304,2717123,10000,510050,3.424,70,0.191781,0.032,0.3008,0.3008,-0.6056,0.8532,0.0058,-0.001,-0.0045,0.271,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2012,3341.2,L3
20201015,10002660,510050P2012M03600,2020-10-15,20201223,P,3.6,0.2616,0.275,0.2526,0.2626,731,11435,1913555,10000,510050,3.425,69,0.189041,0.0291,0.2868,0.2868,-0.6153,0.8949,0.0057,-0.001,-0.0045,0.2626,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2012,3346.0,L3
20201016,10002660,510050P2012M03600,2020-10-16,20201223,P,3.6,0.255,0.2765,0.2437,0.2583,877,11399,2268394,10000,510050,3.432,68,0.186301,0.0279,0.2876,0.2876,-0.6107,0.9003,0.0057,-0.001,-0.0044,0.2583,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2012,3353.2,L3
20201019,10002660,510050P2012M03600,2020-10-19,20201223,P,3.6,0.245,0.2742,0.2203,0.2696,1681,11527,4165511,10000,510050,3.409,65,0.178082,0.0285,0.2881,0.2881,-0.6353,0.9068,0.0054,-0.001,-0.0043,0.2696,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2012,3326.0,L3
20201020,10002660,510050P2012M03600,2020-10-20,20201223,P,3.6,0.2727,0.2727,0.2596,0.2613,1033,11714,2742830,10000,510050,3.412,64,0.175342,0.0287,0.2782,0.2782,-0.6402,0.941,0.0053,-0.001,-0.0043,0.2613,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2012,3331.8,L3
20201021,10002660,510050P2012M03600,2020-10-21,20201223,P,3.6,0.2411,0.2705,0.2411,0.2485,518,11746,1345904,10000,510050,3.433,63,0.172603,0.0285,0.2807,0.2807,-0.6205,0.9507,0.0054,-0.001,-0.0041,0.2485,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2012,3351.0,L3
20201022,10002660,510050P2012M03600,2020-10-22,20201223,P,3.6,0.253,0.2891,0.2486,0.258,1023,11877,2717856,10000,510050,3.42,62,0.169863,0.0283,0.285,0.285,-0.632,0.9383,0.0053,-0.001,-0.0041,0.258,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2012,3342.6,L3
20201023,10002660,510050P2012M03600,2020-10-23,20201223,P,3.6,0.2431,0.2709,0.2359,0.2572,1477,12063,3774484,10000,510050,3.408,61,0.167123,0.0326,0.274,0.274,-0.6497,0.9704,0.0052,-0.0009,-0.0041,0.2572,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2012,3333.8,L3
20201026,10002660,510050P2012M03600,2020-10-26,20201223,P,3.6,0.2572,0.3097,0.2572,0.2941,717,11969,2098901,10000,510050,3.354,58,0.158904,0.073,0.315,0.315,-0.6585,0.8714,0.0049,-0.0008,-0.004,0.2941,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2012,3277.2,L3
20201027,10002660,510050P2012M03600,2020-10-27,20201223,P,3.6,0.3035,0.3049,0.2928,0.2992,836,12284,2494069,10000,510050,3.346,57,0.156164,0.0331,0.2816,0.2816,-0.7108,0.9183,0.0045,-0.0009,-0.0042,0.2992,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2012,3274.4,L3
20201028,10002660,510050P2012M03600,2020-10-28,20201223,P,3.6,0.288,0.2992,0.2716,0.279,610,12363,1731627,10000,510050,3.364,56,0.153425,0.0292,0.2635,0.2635,-0.7129,0.9812,0.0045,-0.0008,-0.0041,0.279,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2012,3294.4,L3
20201029,10002660,510050P2012M03600,2020-10-29,20201223,P,3.6,0.2907,0.306,0.2489,0.2586,1275,12204,3558496,10000,510050,3.383,55,0.150685,0.029,0.2498,0.2498,-0.708,1.0467,0.0045,-0.0008,-0.004,0.2586,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2012,3316.0,L2
20201030,10002660,510050P2012M03600,2020-10-30,20201223,P,3.6,0.2646,0.3101,0.2607,0.3026,1269,12761,3582961,10000,510050,3.329,54,0.147945,0.0299,0.2632,0.2632,-0.7514,0.9402,0.0041,-0.0008,-0.0041,0.3026,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2012,3262.6,L2
20201009,10002687,510050C2012M03700,2020-10-09,20201223,C,3.7,0.048,0.0528,0.0351,0.0357,6903,20361,2840202,10000,510050,3.337,75,0.205479,0.0279,0.2333,0.2333,0.1923,0.7747,0.0041,-0.0007,0.0012,0.0357,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2012,3241.6,L3
20201012,10002687,510050C2012M03700,2020-10-12,20201223,C,3.7,0.0376,0.0642,0.0376,0.06,12028,21318,6194753,10000,510050,3.442,72,0.19726,0.0278,0.2376,0.2376,0.2809,0.9281,0.0052,-0.0009,0.0018,0.06,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2012,3357.0,L3
20201013,10002687,510050C2012M03700,2020-10-13,20201223,C,3.7,0.0591,0.0595,0.0507,0.0568,3849,21451,2102932,10000,510050,3.437,71,0.194521,0.0345,0.2336,0.2336,0.2746,0.9416,0.0051,-0.0009,0.0017,0.0568,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2012,3353.0,L3
20201014,10002687,510050C2012M03700,2020-10-14,20201223,C,3.7,0.054,0.0542,0.0488,0.0493,3503,22196,1770556,10000,510050,3.424,70,0.191781,0.032,0.228,0.228,0.253,0.9355,0.0048,-0.0009,0.0016,0.0493,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2012,3341.2,L3
20201015,10002687,510050C2012M03700,2020-10-15,20201223,C,3.7,0.0486,0.0569,0.0486,0.0518,5510,22889,2964059,10000,510050,3.425,69,0.189041,0.0291,0.2354,0.2354,0.258,0.9216,0.0048,-0.0009,0.0016,0.0518,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2012,3346.0,L3
20201016,10002687,510050C2012M03700,2020-10-16,20201223,C,3.7,0.0516,0.0596,0.0479,0.0525,6010,23443,3276121,10000,510050,3.432,68,0.186301,0.0279,0.2353,0.2353,0.2616,0.9335,0.0048,-0.0009,0.0016,0.0525,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2012,3353.2,L3
20201019,10002687,510050C2012M03700,2020-10-19,20201223,C,3.7,0.055,0.0655,0.0392,0.0415,9195,25153,4733663,10000,510050,3.409,65,0.178082,0.0285,0.2291,0.2291,0.2276,0.9162,0.0043,-0.0008,0.0013,0.0415,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2012,3326.0,L3
20201020,10002687,510050C2012M03700,2020-10-20,20201223,C,3.7,0.0437,0.0437,0.0372,0.0401,6042,25542,2367397,10000,510050,3.412,64,0.175342,0.0287,0.2261,0.2261,0.225,0.9285,0.0043,-0.0008,0.0013,0.0401,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2012,3331.8,L3
20201021,10002687,510050C2012M03700,2020-10-21,20201223,C,3.7,0.0401,0.0425,0.037,0.0424,3899,24538,1545901,10000,510050,3.433,63,0.172603,0.0285,0.2221,0.2221,0.2382,0.9771,0.0044,-0.0008,0.0013,0.0424,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2012,3351.0,L3
20201022,10002687,510050C2012M03700,2020-10-22,20201223,C,3.7,0.0405,0.0409,0.0335,0.0383,4971,24179,1820830,10000,510050,3.42,62,0.169863,0.0283,0.2215,0.2215,0.2226,0.9545,0.0042,-0.0008,0.0012,0.0383,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2012,3342.6,L3
20201023,10002687,510050C2012M03700,2020-10-23,20201223,C,3.7,0.0386,0.0447,0.0375,0.0382,7448,24950,3106045,10000,510050,3.408,61,0.167123,0.0326,0.2284,0.2284,0.2191,0.9282,0.0041,-0.0008,0.0012,0.0382,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2012,3333.8,L3
20201026,10002687,510050C2012M03700,2020-10-26,20201223,C,3.7,0.0368,0.0368,0.0265,0.0277,8663,25103,2557840,10000,510050,3.354,58,0.158904,0.073,0.2243,0.2243,0.1779,0.8684,0.0035,-0.0008,0.0009,0.0277,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2012,3277.2,L3
20201027,10002687,510050C2012M03700,2020-10-27,20201223,C,3.7,0.0271,0.0271,0.0229,0.0241,3479,25857,860517,10000,510050,3.346,57,0.156164,0.0331,0.2299,0.2299,0.1575,0.7922,0.0032,-0.0007,0.0008,0.0241,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2012,3274.4,L3
20201028,10002687,510050C2012M03700,2020-10-28,20201223,C,3.7,0.0247,0.0278,0.0238,0.0262,3782,26205,968052,10000,510050,3.364,56,0.153425,0.0292,0.2304,0.2304,0.1685,0.8287,0.0033,-0.0007,0.0008,0.0262,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2012,3294.4,L3
20201029,10002687,510050C2012M03700,2020-10-29,20201223,C,3.7,0.0242,0.0311,0.022,0.0283,9445,27839,2530821,10000,510050,3.383,55,0.150685,0.029,0.2291,0.2291,0.1805,0.8736,0.0035,-0.0008,0.0009,0.0283,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2012,3316.0,L2
20201030,10002687,510050C2012M03700,2020-10-30,20201223,C,3.7,0.0273,0.0286,0.0197,0.0198,9159,29453,2165985,10000,510050,3.329,54,0.147945,0.0299,0.2313,0.2313,0.1371,0.7408,0.0028,-0.0006,0.0006,0.0198,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2012,3262.6,L2
20201009,10002688,510050C2012M03800,2020-10-09,20201223,C,3.8,0.0368,0.0417,0.0261,0.0264,5245,20597,1600738,10000,510050,3.337,75,0.205479,0.0279,0.246,0.246,0.145,0.6125,0.0034,-0.0006,0.0009,0.0264,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2012,3241.6,L3
20201012,10002688,510050C2012M03800,2020-10-12,20201223,C,3.8,0.0275,0.0487,0.0275,0.0444,11662,21742,4610512,10000,510050,3.442,72,0.19726,0.0278,0.2494,0.2494,0.2153,0.7669,0.0045,-0.0008,0.0014,0.0444,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2012,3357.0,L3
20201013,10002688,510050C2012M03800,2020-10-13,20201223,C,3.8,0.0427,0.0435,0.0361,0.0415,6108,21979,2434199,10000,510050,3.437,71,0.194521,0.0345,0.2451,0.2451,0.2082,0.7718,0.0043,-0.0008,0.0013,0.0415,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2012,3353.0,L3
20201014,10002688,510050C2012M03800,2020-10-14,20201223,C,3.8,0.0385,0.039,0.0351,0.0357,3787,22293,1373961,10000,510050,3.424,70,0.191781,0.032,0.24,0.24,0.1894,0.7524,0.0041,-0.0007,0.0012,0.0357,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2012,3341.2,L3
20201015,10002688,510050C2012M03800,2020-10-15,20201223,C,3.8,0.0368,0.0414,0.0353,0.0378,6021,23659,2329644,10000,510050,3.425,69,0.189041,0.0291,0.2474,0.2474,0.1946,0.7475,0.0041,-0.0008,0.0012,0.0378,0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2012,3346.0,L3
